time,shot,ip,n_e,aminor,kappa,squareness,time_until_disrupt,delta,li,Wmhd
1.08,57,2.7471627078776364,2.7314744154705478e+19,0.5035855535265071,1.6985807187863275,0.5631365311728518,,0.1157116366303304,5.195457401724018e-19,1.2038383849268552e+20
1.085,57,2.54315742897126,1.6765550391359252e+19,0.5107556369210159,1.3702937027573896,0.3214924890024071,,0.197885015434291,5.981867855459327e-19,9.11405064099949e+19
1.09,57,2.343052664937019,2.26604120839948e+19,0.4625338913832154,1.111320719460748,0.5293008798978781,,0.1431905646811682,7.695243245903997e-19,8.868727167632928e+19
1.095,57,3.0894209737960163,2.3543357419757814e+19,0.5047920194916672,1.785832462703134,0.5625421981246447,,0.1294581269026253,4.550432450041877e-19,7.098862531660737e+19
1.1,57,3.5835326589674645,3.4490472402195395e+19,0.4519174174931401,1.3999975923185677,0.5401389923384321,,0.1726921997401199,4.850859661281167e-19,9.593179254046166e+19
1.105,57,2.426258262667389,3.3558190093591265e+19,0.5646488372116795,1.4412850878973409,0.3275786104027779,,0.1384768628881623,5.6940718631125555e-19,1.3739179710102792e+20
1.11,57,3.591458127077214,2.640837611494376e+19,0.7236649097436878,1.9225928546372637,0.5386141237220963,,0.1140507878847737,3.5545786905701224e-19,1.372825091956323e+20
1.115,57,2.7886508216209878,1.843870353777904e+19,0.7815007233642427,1.6310463915498397,0.5107091550701247,,0.13642873574733,4.770740873669412e-19,1.0286496552914736e+20
1.12,57,4.0587274284553,2.2453172445969887e+19,0.4135204348492617,1.299655671922568,0.5208402926131641,,0.2207314495650441,6.060617494199257e-19,9.496452901740547e+19
1.125,57,3.152578573706289,2.151892159172097e+19,0.7040649098311862,1.8970438526196305,0.363965501004051,,0.1615644400832943,5.439013885974483e-19,1.3130236035802222e+20
1.13,57,2.864592414424997,2.2378732984622785e+19,0.474042292080677,1.909674533956656,0.5462742603260361,,0.1576289760445828,3.3811265719350854e-19,8.881236466349643e+19
1.135,57,3.175124064556728,3.188851299240869e+19,0.741471534541335,1.4015174405996658,0.5615979234873758,,0.2112150083363781,5.428794068837722e-19,7.910672331829989e+19
1.14,57,3.2218700000814757,2.2718941575214764e+19,0.7829112304601534,1.4470569808148153,0.5398030511326546,,0.1266893020121788,5.8925927004962615e-19,1.121028701537446e+20
1.145,57,2.623991200477857,2.894254881850925e+19,0.6288441557529313,1.473428240304553,0.3860846805872878,,0.1212915902545979,5.538798141689201e-19,1.2941701740023602e+20
1.15,57,2.9140124961806,1.9541857284837564e+19,0.6068432507690205,1.5475479803248486,0.6536069047938614,,0.1503058329677725,6.61673030060622e-19,7.81402596721115e+19
1.155,57,3.776800576639696,3.0442688806747173e+19,0.7532164069373795,1.877377987330258,0.4765746763564081,,0.1985434424647207,5.109909459127747e-19,1.3608894139077434e+20
1.16,57,2.0386337655924813,2.421115356869706e+19,0.5739631199563585,1.1860380457366353,0.4330355696666572,,0.1409955635035398,4.561087183784366e-19,1.0447590027241564e+20
1.165,57,3.598971091286028,2.155969202453241e+19,0.7639724143901895,1.9470935328686223,0.3327884577712823,,0.1732569367215268,4.1906427494831664e-19,1.256611174110412e+20
1.17,57,3.001651129934048,3.394078289977904e+19,0.4512700257695932,1.606979167258072,0.4561067397911063,,0.1794024571166139,5.548937410075372e-19,1.0832801530617e+20
1.175,57,2.3633565640794685,2.8878295616300646e+19,0.5411095508195575,1.6179287155352216,0.6156876364772987,,0.232055520599453,6.564139092082749e-19,9.878174754025654e+19
1.18,57,3.699249938508457,2.429085898733599e+19,0.5957457315653274,1.8574414629904907,0.6808697559836471,,0.0898580840434177,5.7543466241049495e-19,8.314308262171088e+19
1.185,57,2.640606043969623,3.185395990191774e+19,0.4319444556581861,1.684943138332088,0.5843949032318817,,0.1509585550364302,5.89342474137249e-19,1.3743850324077557e+20
1.19,57,2.6416991271202237,2.8172995917464035e+19,0.5193069981500117,1.529632381091902,0.471803891092463,,0.1982902047382568,6.924113416409035e-19,1.107432936793401e+20
1.195,57,3.1890335330371467,2.00950325941562e+19,0.4169863221775763,2.0348952210596267,0.4165142800014671,,0.13454749991002,6.492423018641763e-19,1.3305648778339238e+20
1.2,57,2.3873560295081875,2.152549043668284e+19,0.7384748522193972,1.801678240163945,0.5577083893403421,,0.1547997088877603,6.1749954855566555e-19,7.69406175544546e+19
1.205,57,2.7358699706765788,2.7694834312492257e+19,0.4016511155429748,1.2340912624098916,0.6455267677037305,,0.1338719862440495,4.4531578446822865e-19,1.1505489254978757e+20
1.21,57,2.0878268398294617,3.164216274575017e+19,0.3952281038512895,1.675004277380285,0.5644401956190871,,0.1404258275586729,8.585753630483049e-19,6.7789700233755935e+19
1.215,57,2.836888535341698,3.095194897157027e+19,0.7547251658823748,1.5517040518459189,0.3863746600429206,,0.1859124964152522,4.596804340024494e-19,1.2062951207493937e+20
1.22,57,2.312441938065609,3.0084540717089145e+19,0.5572594711604371,1.775056840752863,0.5972648549175908,,0.2466637116030295,4.1681773811691577e-19,1.146982505435023e+20
1.225,57,2.288002540063981,2.2421680288311013e+19,0.5931848638231784,1.4774704203460558,0.4865120708119573,,0.2241575315504364,4.476558184634567e-19,1.045086539012902e+20
1.23,57,2.7448910807750404,2.579603287964936e+19,0.5199004360375274,1.6558049170620932,0.5739774017784819,,0.1956629618584643,5.979107609113465e-19,1.3080324471806335e+20
1.235,57,2.427739437433788,2.314023883127364e+19,0.7285178850107838,1.7516044211167596,0.7008060046684951,,0.1503223803925777,6.963163171216451e-19,1.1685352356749264e+20
1.24,57,3.175761326916821,2.171063335980108e+19,0.6475180879073624,1.41387442165715,0.5829244020981508,,0.1202599798226327,5.681577575343001e-19,9.779038825204112e+19
1.245,57,2.4827685114283646,2.4456302393865454e+19,0.6155030896556914,1.709624497199866,0.5598081861783187,,0.1831600202514685,6.448309279514292e-19,1.0670583419541178e+20
1.25,57,3.1597373753021523,3.86211385971531e+19,0.6811443153833813,1.611448871159361,0.6559145066870771,,0.2085689446058398,6.991639858906457e-19,9.421485533586806e+19
1.255,57,3.2245609913843305,3.065161748028058e+19,0.6680010488249318,1.4175051575047353,0.5002792948008968,,0.1527566468556919,5.706737194309656e-19,1.10206179133141e+20
1.26,57,2.739284854063048,2.252170988339692e+19,0.7893125095229092,1.4033855087618277,0.4695360738292229,,0.1112603094819994,4.445243323532986e-19,1.3689624625617378e+20
1.265,57,3.3032690028674376,2.490847241188177e+19,0.4474102482988082,1.469319492157107,0.4346931972521496,,0.18465745954378,4.934562301390715e-19,1.0964022157241996e+20
1.27,57,3.6117362390577807,3.4184395435005768e+19,0.6427776533875473,1.394647974784966,0.5393866476355046,,0.1674242966374287,5.713635084250427e-19,1.171576751226918e+20
0.78,58,2.192876147616134,2.3779130143969624e+19,0.4766469978775672,2.1480917628035665,0.5295407153698959,,0.1992915415345207,5.697604502053308e-19,7.908024286692313e+19
0.785,58,2.8216163492131328,1.984395660744393e+19,0.8359876400825035,0.931436386888352,0.6055635436580461,,0.1724803626397653,3.9706524420985355e-19,1.0080538637010503e+20
0.79,58,3.07090720080224,2.3637445259992547e+19,0.5349493552809738,1.7385398621599075,0.4860277200212886,,0.1234697791246717,5.915670642429145e-19,9.14853486767381e+19
0.795,58,2.421884066790624,2.426529542777386e+19,0.4592202398817109,1.7147248426233206,0.4858063389532966,,0.1668134588391914,5.803132315513036e-19,1.2191851240054302e+20
0.8,58,2.5904019219028105,2.2407041782852096e+19,0.6852323990386687,1.9140891908923128,0.4759672642338773,,0.16528554418823,4.713522435569579e-19,9.53983759455087e+19
0.805,58,2.7409732413643657,1.23684450993191e+19,0.5993484977928724,2.0931343477962354,0.5321669166645171,,0.1352981644669902,4.4272009366508375e-19,9.95995230068266e+19
0.81,58,2.15493700692009,2.70611365577325e+19,0.6116122983522836,2.370405755067443,0.576521754700625,,0.1815188099442358,4.526532798965016e-19,9.43082385227314e+19
0.8150000000000001,58,3.126111290932025,3.1535946543815918e+19,0.7197710236354371,1.261439756744027,0.5048505363805725,,0.1945498549976926,4.1832527065159914e-19,9.908742253260444e+19
0.8200000000000001,58,2.9646479666591774,1.1646772894646315e+19,0.8035559624058864,1.3486609229883966,0.4596688076343771,,0.1556025778594719,5.928735149233951e-19,9.920761110710578e+19
0.8250000000000001,58,2.5641871321321705,2.469852430072628e+19,0.5281411753484943,1.155664929679112,0.3781395351563193,,0.1806967106400494,4.85341901416159e-19,1.0304873894162724e+20
0.8300000000000001,58,2.843192045959695,2.688889480092145e+19,0.7754947765232414,1.6623291573632797,0.3562726256044966,,0.1804766132903115,4.198429685120601e-19,9.631884039050556e+19
0.835,58,3.2155043845151043,2.1174205216536138e+19,0.6078076019229172,1.9486588830665212,0.4740677296150837,,0.2092036161371118,4.776128473510726e-19,8.857310291281409e+19
0.84,58,2.879809168721947,2.282528356129292e+19,0.5701946877648418,2.294198338680149,0.417394438153403,,0.153273589371453,3.0770069693509147e-19,4.587473179291702e+19
0.845,58,2.494721743232088,1.981428105513738e+19,0.6952118569517056,1.7877064862893088,0.393789448027694,,0.1370636789332715,3.382287147971645e-19,1.1728946187895969e+20
0.85,58,2.7929909863470765,2.2465111477651984e+19,0.7033552872078476,1.560270849437766,0.4736006924763696,,0.174224366092505,4.1290708393804304e-19,1.1739424729015376e+20
0.855,58,3.2695514086752984,2.1611723215819485e+19,0.6072168871394489,1.911452447929317,0.4572493856794188,,0.1086660422369743,5.140540475026864e-19,1.166700565724381e+20
0.86,58,2.712818233010004,2.806237536247089e+19,0.3952692600974538,1.6527843576193533,0.5003452316149889,,0.1861173751765433,4.01226696918198e-19,8.569154516206435e+19
0.865,58,3.1109832746924915,2.2439283532195828e+19,0.8555389601416618,2.7879706922195613,0.4089908781891767,,0.1384083385191175,3.258077099188872e-19,1.0134091257703178e+20
0.87,58,2.337694779930491,2.300892070952908e+19,0.424407829412559,1.6773775155193178,0.4132303939616626,,0.1348512835317871,4.345165796372531e-19,6.858254303577014e+19
0.875,58,3.087611682039601,2.514896981050529e+19,0.7130141063327321,1.544787207033076,0.5270994661029847,,0.1483800742430174,3.712930633794405e-19,1.1510161237454973e+20
0.88,58,2.469811221404692,1.7003584243815154e+19,0.7345322310280411,2.0238667548802973,0.6265425266923521,,0.1368439981176175,4.780477568440588e-19,9.943164236522704e+19
0.885,58,2.2706092170471424,2.3913716076895576e+19,0.7393677231882934,1.81388859173407,0.6166866218699837,,0.1429376624186827,5.102237385272251e-19,8.545165215735726e+19
0.89,58,2.189192030876834,2.9605149808781582e+19,0.8069791699988785,1.740083620158924,0.5369536769079445,,0.1759504060740509,3.6697235868439334e-19,8.68840848810261e+19
0.895,58,1.4884762383664776,2.8998057985804517e+19,0.5370066147877034,1.4237928648003133,0.5516261558660127,,0.1377879016340855,4.69067860377256e-19,8.678742640063606e+19
0.9,58,3.1993759131387445,2.873835389790813e+19,0.5407646715359629,2.002969870120627,0.5206808803206524,,0.1248787557748539,3.0719955759784535e-19,8.443673348250801e+19
0.905,58,1.5846688960044728,1.671361769434934e+19,0.534359245739922,1.7968507812444257,0.4244438049035781,,0.1697606350527137,4.670652072406103e-19,1.3743967319606203e+20
0.91,58,1.8924900920260728,3.3104363227233542e+19,0.5199967095964443,1.3667836282698844,0.3972699960148344,,0.1463169158013268,4.762393858009617e-19,1.2305341347100084e+20
0.915,58,1.9108252732454405,2.3218132937276404e+19,0.7611321942028864,1.6929351665192738,0.5071279276346935,,0.1536713251142976,4.940291541667116e-19,1.0738546603879557e+20
0.92,58,2.773742703610204,2.263587031536191e+19,0.8706200510793071,2.3099323072121694,0.2989916372673308,,0.1630897860931514,5.866405362680345e-19,1.1500826053654336e+20
0.925,58,2.7049512552461943,2.847058452229518e+19,0.81460461694163,1.2499102801658948,0.4595241039763006,,0.1361646203399012,5.644613837092974e-19,1.1993605784061764e+20
0.93,58,2.078044107918364,1.8962482375420355e+19,0.8070440854834737,1.5319032803964652,0.4493137934251034,,0.1786355131954581,4.1036288072686383e-19,9.79691170377189e+19
0.935,58,1.796982180320006,2.997549858754693e+19,0.7434249114535013,1.249567787683088,0.5496791997624957,,0.1195594991511246,4.475761210458092e-19,7.773279962960257e+19
0.94,58,2.404316083136608,2.003367114768628e+19,0.793502474951143,1.942898091397292,0.6886223693432976,,0.2031124329842124,4.25725878345133e-19,1.5774006518325022e+20
0.945,58,2.7606503622639766,1.5997755290463574e+19,0.4877150512504,1.1417606562243816,0.3980375574152761,,0.2003169774466448,4.543399550378563e-19,6.814945099853243e+19
0.95,58,2.4430983455962707,3.3605167735799706e+19,0.7676384903855831,1.78252603476219,0.3526999394926646,,0.1886524636396381,4.3092125976415786e-19,1.0186284393821689e+20
0.955,58,2.7098097046051666,1.8010002194190572e+19,0.7871661175750946,1.7778925672787371,0.6478825672651437,,0.1138603276674733,4.447137987577237e-19,1.048701115330488e+20
0.96,58,2.3692104671482825,2.5709390703443866e+19,0.8200428898199007,2.402483152751591,0.6156523664695486,,0.1170989168444614,5.41628558475772e-19,1.0482846173890191e+20
0.965,58,2.710231755173709,2.1231255573617807e+19,0.5936228229724516,1.3591483776657078,0.527691422454064,,0.1224422176770758,5.43654188679411e-19,8.693278694375516e+19
0.97,58,2.6225955874365137,1.8287975202736536e+19,0.6189922264717818,1.544697649807909,0.4587644682470584,,0.1241465233858874,3.868961922592493e-19,1.0920184296411097e+20
0.975,58,2.5656442100335357,1.7590211278407105e+19,0.7283252678545304,1.3832652712144864,0.4087808340854158,,0.0896305374952206,4.352585926814979e-19,1.1270835726445034e+20
0.98,58,2.5063060489574704,2.6599303541656146e+19,0.6959395653478249,2.032128840769606,0.4625291135446864,,0.1771967044432107,4.782476362401048e-19,1.136793800984056e+20
0.985,58,3.247268097313948,4.133638869016897e+18,0.4837674597958092,1.8045546498471512,0.2752636420317225,,0.1402963577513025,4.117240795548272e-19,6.741786200312096e+19
0.99,58,3.40423358092948,1.9297190850942124e+19,0.7965930640275009,1.7489470574975412,0.5390229631383365,,0.1824494246473482,6.720164504605333e-19,1.3721458207051216e+20
0.995,58,3.4410432489648954,2.8649974476676264e+19,0.6514150841834735,1.340062886552338,0.3911247706847523,,0.1530290014251179,3.463465744645448e-19,1.123206555500464e+20
1.0,58,2.5151258161033665,2.596110168069391e+19,0.5784322292428942,1.3556444627456348,0.4459542388272332,,0.1441346639146616,3.1378843943437537e-19,9.997913362389905e+19
1.005,58,2.310395275771733,2.3800316066441638e+19,0.7721662160785875,1.2765116913430137,0.6555559927419069,,0.1572633484058836,4.621382267811867e-19,1.2187855386446356e+20
1.01,58,2.6237130006335394,3.0862091170958488e+19,0.3874163628719997,1.8062449603000763,0.4950046135926749,,0.1785715263010316,5.496336813236062e-19,1.2058614059662855e+20
1.015,58,2.8403183134747465,2.8813202242853974e+19,0.700701472582679,1.483665328421174,0.3824638491971482,,0.1612854863634371,4.28341453970736e-19,1.3243199173092752e+20
1.02,58,2.927775928687799,2.2151815574816027e+19,0.7105910352045872,1.903784659118849,0.3012278929852213,,0.1273912098063273,4.246111281968536e-19,1.3845708223192364e+20
1.025,58,2.91957702458766,2.112571608974485e+19,0.5549469051256696,1.4736153029465258,0.3757078227465482,,0.0958019531176837,3.745153808217279e-19,1.1033833690578511e+20
1.03,58,1.560381868046956,1.8565812212973605e+19,0.6669410792021505,2.1070369089913847,0.3915545774497145,,0.1135321371804213,4.8168317939129705e-19,1.2598755762055566e+20
1.035,58,2.478781313878467,2.701804349414612e+19,0.6190634637840571,1.803578514917081,0.5236737046381877,,0.1411998917619881,5.761697943007309e-19,9.331367957227764e+19
1.04,58,2.411411168549602,1.5127801885310183e+19,0.5324299374055854,1.3856940568771243,0.4232098749168464,,0.1478680927727022,4.482075832678727e-19,6.642096917854525e+19
1.045,58,2.483469281388214,2.3836230434783728e+19,0.7135325704087371,1.9376088421711797,0.4207965881625737,,0.1645249907080419,4.1039055909744713e-19,1.4409951240568984e+20
1.05,58,2.7573187745601886,2.1663817466072605e+19,0.3417607377149639,2.1521301652829354,0.3799295537203962,,0.1260795302194874,5.4044972791610985e-19,8.285560747013241e+19
1.055,58,1.8043384928119972,2.4374473270235288e+19,0.8437003843089235,2.528684921464228,0.4311984288593574,,0.1402590904419607,3.993296266633119e-19,9.09779992088896e+19
1.06,58,2.336918734030531,2.3340553720952324e+19,0.7385886989883961,1.3945057553965228,0.5848418557920246,,0.0857305206028782,4.904731394088176e-19,1.2247625380911928e+20
1.065,58,3.2533592913315967,3.3107034370281284e+19,0.6619556265485699,1.5329630940742798,0.485947367357687,,0.1257351172965103,4.182697366968189e-19,1.0293906012830324e+20
1.07,58,2.3670522181122577,2.500087347421369e+19,0.5010307439204393,1.875580884758392,0.4127473976142646,,0.1740850730996756,4.2156692915363163e-19,1.165772916675686e+20
1.075,58,1.9004354017123268,2.511677907971668e+19,0.7191441253747929,1.6246633399754051,0.243808391400871,,0.123523247870255,3.970731948685619e-19,1.1233904475243245e+20
1.08,58,2.6797019309653325,3.0428301384423887e+19,0.5969354619858777,0.785285844315493,0.4772184748165127,,0.1472247394241246,4.2123753010424857e-19,8.766620479553475e+19
1.085,58,2.4472443756153632,3.261991989187844e+19,0.3856172626733984,1.3481843646605929,0.447940014679028,,0.1665429224837212,4.0941423069965648e-19,9.667780474732128e+19
1.09,58,3.04908004603983,2.4412150736563094e+19,0.3280611075246809,1.835848789273068,0.3525303919358817,,0.1455513380406304,3.567706842623157e-19,1.2648216408008796e+20
1.095,58,3.1167071681381797,1.7606680717421857e+19,0.5204638311526564,2.000074182039848,0.5784697195674968,,0.1571480123791488,5.024779840418865e-19,1.0065480765378848e+20
1.1,58,2.0804134049794065,3.0031349716867056e+19,0.4306938972695017,1.7881325858201167,0.6019350098580258,,0.1317841311265304,6.0520235482468365e-19,9.297608293269938e+19
1.105,58,2.76895683581341,2.137072820929507e+19,0.4784138203294822,1.7176178813427396,0.4209600643216438,,0.1013175133997623,4.820530627199745e-19,1.3711166389664016e+20
1.11,58,2.8449326287668115,2.0689704135967277e+19,0.5591787085978566,2.218702374699582,0.6478569724710443,,0.1202861083606246,4.11199557096759e-19,7.220603776996121e+19
1.115,58,2.5896585540818404,2.108316337824746e+19,0.4173925758682245,1.755603429671524,0.3753079156927048,,0.1802767399971726,3.934572891113029e-19,9.008851383539954e+19
1.12,58,2.715551979432807,3.4844759264051667e+19,0.4970189889689771,2.100880918936576,0.4189248016065269,,0.14535673439995,4.2081894029158177e-19,1.341484706975712e+20
1.125,58,1.2791209662793162,2.3296381779445195e+19,0.8363788345745142,2.773227766229604,0.6007594647160586,,0.1350144538226393,5.713188450458693e-19,1.2231456689234264e+20
1.13,58,1.842530175633901,2.7217250947607343e+19,0.5781749430413275,1.6932203727935546,0.4097827502800452,,0.14004329883554,5.134045074912828e-19,9.11688406529339e+19
1.135,58,2.745821860414531,2.1347409313509265e+19,0.5878941102665423,1.1128284203150305,0.3112355562295874,,0.1499495282451038,5.428394315448619e-19,1.2159785359967265e+20
1.14,58,2.428273028438449,2.7100446403858006e+19,0.6382861635596585,2.0045043739264905,0.6203742760369257,,0.1198838165471935,5.872952612769637e-19,8.57259280744704e+19
1.145,58,2.1340961631990645,2.025157049887723e+19,0.7640018067312323,2.2471436144691324,0.3928019711117679,,0.1275197950917767,3.992105410175855e-19,1.0896627560316396e+20
1.15,58,1.7827096467481969,2.2025964210167087e+19,0.7007195616476196,1.480271134747379,0.1303864168840274,,0.1132809499735695,4.3475308559187845e-19,1.122930008331368e+20
1.155,58,2.821144810832875,1.8326248116344773e+19,0.6606317426666625,1.673833375279062,0.4728575823329077,,0.1400477081359998,5.859515730934678e-19,1.1238158563426443e+20
1.16,58,2.635222167852932,2.616408433558146e+19,0.6835091837275323,1.6677632424039583,0.6471304372361273,,0.1655400082600352,3.3641181761998813e-19,1.2950537256539526e+20
1.165,58,3.0290156608471444,3.159690944788473e+19,0.7852490708387591,1.5493619510477885,0.3629258882183476,,0.1163116629296031,5.220312451042319e-19,1.3978135833726594e+20
1.17,58,3.1604898709583766,2.2448129060489347e+19,0.5859518625837412,1.6955966886679876,0.4899073471669292,,0.1563363564591362,4.959775018248182e-19,8.105517139565558e+19
1.175,58,3.2952437594083506,2.601419985062001e+19,0.458663439552374,1.6498590218114142,0.3955660452967318,,0.1457234854066208,5.010875338594006e-19,1.391447302636381e+20
1.18,58,3.232993422973519,2.160439526059333e+19,0.486553179542126,1.4297676227124771,0.422657917897525,,0.13015885360137,4.556272257248841e-19,9.738005472514826e+19
1.185,58,2.959433351400929,2.730653171394108e+19,0.4879843283987078,1.1755944652798889,0.602726381811237,,0.1666489014386885,3.0262352746659123e-19,9.9628333525158e+19
1.19,58,3.64236900600758,2.618895054059142e+19,0.6623645569036152,1.902309956271633,0.4481517322753927,,0.1785334349125551,5.757224237658036e-19,1.0265867292527364e+20
1.195,58,2.8683089059811904,2.1566314929172468e+19,0.6673751056352442,1.0023861497541788,0.3696810157558049,,0.2045528563163829,5.283770596596625e-19,1.094345690072666e+20
1.2,58,1.6867196601193009,2.729058680604748e+19,0.7571235279573744,1.6660632812240217,0.4912945839076864,,0.1706048011969911,3.819519978598559e-19,1.1571991800406914e+20
0.655,59,2.577124909326259,3.315685268814348e+19,0.5199059493193189,1.9989182262133256,0.6417637553947587,,0.232530596604394,2.697263986959139e-19,1.2751261961339349e+20
0.66,59,2.131660387572402,2.81768620599898e+19,0.8556320857434128,1.5393153358741043,0.482585977382197,,0.2266006271846432,3.139312154648628e-19,8.888119193889461e+19
0.665,59,1.9551031927285083,2.5682289801980555e+19,0.3260881077054955,2.3938209126645607,0.655935577329256,,0.2182853272783255,3.07723144611472e-19,6.0130617432658485e+19
0.67,59,1.9799742977810024,3.3684593025317245e+19,0.2999975237170248,1.938873376314267,0.7132210505136531,,0.197695438147978,2.8171651680717067e-19,9.024827126957416e+19
0.675,59,2.50683247636889,2.0696977239455547e+19,0.6909914068601859,2.096500713323745,0.7551322753740581,,0.187553626284041,2.395607659645389e-19,1.0071596956494932e+20
0.68,59,2.290067800626063,2.526282843816463e+19,0.6461401311614896,2.6404127769101238,0.8870241465461345,,0.2449183183237112,3.633293907651853e-19,8.679136464987321e+19
0.685,59,2.375523750722237,2.218578797223e+19,0.6930915598920083,1.6911434345079823,0.5941729985521454,,0.2081666076120913,2.45878480014536e-19,6.669395210171508e+19
0.6900000000000001,59,2.34339672240349,2.088299779055694e+19,0.5729322847101723,1.8348175907175963,0.8198356428749478,,0.1701354876575282,1.9821149305995721e-19,5.503726084847428e+19
0.6950000000000001,59,1.3649524696775588,3.2661913895309824e+19,0.572330287865383,1.9005809629664767,0.7629907586051727,,0.230015632420529,3.091551038417009e-19,1.0601271312855594e+20
0.7000000000000001,59,2.1118480903873467,2.4462015440202256e+19,0.4217511646138012,1.6835339790331685,0.709238414683739,,0.2029740013877481,3.2895322194751022e-19,7.952597426112677e+19
0.705,59,1.1837589620821722,2.1656872031209857e+19,0.7290536224178441,1.5869658259904635,0.9042065613617136,,0.110896955269085,3.2732177697439883e-19,8.712146183775705e+19
0.71,59,1.785479788829478,3.2035610249424486e+19,0.6416047724896026,2.135815124779354,0.4096733536244862,,0.235242866900313,2.608045540268108e-19,1.2244427644720046e+20
0.715,59,2.280428137486944,3.1177496042196107e+19,0.5948482791806615,1.831845694397812,0.4535779713102478,,0.1994690072383587,3.11110710774423e-19,9.088107159034102e+19
0.72,59,2.4653978820521307,4.006015820534955e+19,0.7658440272692975,1.6732324498151243,0.6536413896520398,,0.1433169246830954,2.9141021703272094e-19,8.904474163358828e+19
0.725,59,2.4660582615770106,3.382990279210812e+19,0.5420006780963833,1.9942707438357483,0.5482416626648613,,0.1418628787495274,2.6171781570348213e-19,1.0033175395037494e+20
0.73,59,2.5401114947480474,2.6558527861717262e+19,0.5167270285594857,1.5138943953142092,0.4035705933815432,,0.1473606379653463,3.766850573976881e-19,5.4631960458061046e+19
0.735,59,2.363955253826975,4.0441134835808215e+19,0.4459817624177392,1.1794841141436567,0.7638286144538309,,0.2270967548962222,2.998588443620476e-19,1.0161019341003242e+20
0.74,59,2.411729164119208,3.659106017773135e+19,0.8173634960610142,1.8275680892352653,0.6549582967759859,,0.1679330572571225,2.459255895073305e-19,1.2306461661440442e+20
0.745,59,2.702243723319288,3.121092410085155e+19,0.5516212880573367,1.6537230683763935,0.5709925075424899,,0.2382851973260941,1.7945144763777661e-19,8.617863660391925e+19
0.75,59,2.441517734810804,2.621890541003039e+19,0.5537558101442008,2.0535997359564457,0.5750982020310657,,0.2164321767144233,2.4140651575246454e-19,9.090448208616212e+19
0.755,59,1.3481835072169757,2.44775106911354e+19,0.514113104190317,1.8817922177733133,0.5863253819583071,,0.1741572850118293,2.6135612259684417e-19,9.666850919941626e+19
0.76,59,2.547807642088846,3.1865157206435684e+19,0.5976583426903448,2.020325623048617,0.912533677751902,,0.1769048468818023,3.09661107494236e-19,8.197155137587467e+19
0.765,59,2.2258837487722,3.1921143429318906e+19,0.4932239014484066,1.6077540160943045,0.731346432451754,,0.1662207950850555,1.7822027267332617e-19,8.574737418043628e+19
0.77,59,3.883102722384636,2.510388384685264e+19,0.3139538722550526,1.2037097798448555,0.5980147267111748,,0.1312959189414543,1.781186495213121e-19,9.636223769758324e+19
0.775,59,1.8671640351534404,2.48173089369528e+19,0.5889738180613447,1.8320357578548068,0.9128291085261112,,0.1862140502650615,3.2035068016771617e-19,1.1387848901372248e+20
0.78,59,2.623441728806569,2.339579189185181e+19,0.59665293422694,0.8302344325457905,0.5633599450845374,,0.223183344360429,2.231463143607355e-19,9.430305523434535e+19
0.785,59,2.3179012072360927,3.676003496432391e+19,0.6248063914895787,1.7096195254862736,0.6265193563599404,,0.2239448563065361,2.465555039307532e-19,8.902422576955612e+19
0.79,59,1.5416597665371197,3.308650900937695e+19,0.6923777641086385,0.8717914799237363,0.8247358528745999,,0.1989349049665376,3.014926059520689e-19,9.976592584404723e+19
0.795,59,2.122372441244195,2.5719691019712885e+19,0.6970222751962714,1.2872275079863509,0.7216976167937866,,0.2104373223231109,3.0516661688524844e-19,1.232686613301251e+20
0.8,59,2.125752124210448,3.858691648695531e+19,0.5964395356886903,1.4081116676956598,0.5277590157270855,,0.1934539483002132,2.726269453745877e-19,1.2044350676118004e+20
0.805,59,2.2468151150059006,3.027039795511476e+19,0.7885425333842193,1.7711077125212409,0.8424050881952283,,0.239689517265684,3.446570226008661e-19,1.0546814600278665e+20
0.81,59,2.006709217969739,2.1481343732119536e+19,0.6513516152879061,1.5212094373827931,0.642669287487289,,0.232528328338693,3.072849157585844e-19,1.3668072806964676e+20
0.8150000000000001,59,1.8414015489064377,2.415056003768549e+19,0.582356153162972,2.2429657193873265,0.4634034994463048,,0.1040820623858189,2.6804766229230743e-19,8.679402394565712e+19
0.8200000000000001,59,1.4602528688296967,2.0310736013938307e+19,0.6229223066553607,1.8094437128414544,0.6373387673516013,,0.2081233718856266,3.1252924636179825e-19,1.1632423895330788e+20
0.8250000000000001,59,2.468940228246935,3.018522047525143e+19,0.6223454252557906,1.9779936656942048,0.6902645425924714,,0.192773303246908,2.014160200656095e-19,1.1934640796452309e+20
0.8300000000000001,59,2.5490724342168525,3.2897567024516428e+19,0.5436668283391047,1.5122455077401504,0.6617093932032571,,0.1837583441037761,2.2316886620559275e-19,9.055606840786892e+19
0.835,59,1.9455055020382923,2.11887071972929e+19,0.5961911407203764,1.358571907457869,0.5592232084708056,,0.2291607588539465,2.5286949377225167e-19,6.868763956509838e+19
0.84,59,2.554186773744763,3.74964722814324e+19,0.528407146484769,1.7775759844372463,0.534164438870982,,0.2203125662106048,2.163115954570848e-19,7.449034468411518e+19
0.845,59,2.5417663874762364,2.607504177713353e+19,0.2773676987382665,2.244035139442615,0.5670886478870207,,0.1419848252965301,2.646553610993437e-19,7.974653981350232e+19
